essay_id,prompt_name,predicted,holistic_score,prompt_id,src
1efd3f9,Facial action coding system,True,3,5,kaggle-only
1f113e1,Facial action coding system,True,3,5,kaggle-only
1f4aec1,Facial action coding system,True,4,5,kaggle-only
1f58110,Facial action coding system,True,2,5,kaggle-only
1f7e64f,Facial action coding system,True,3,5,kaggle-only
1fbb311,Facial action coding system,True,4,5,kaggle-only
1fda3aa,Facial action coding system,True,3,5,kaggle-only
1fe9c77,Facial action coding system,True,5,5,kaggle-only
1fea416,Facial action coding system,True,3,5,kaggle-only
2009f18,Facial action coding system,True,3,5,kaggle-only
2059452,Facial action coding system,True,3,5,kaggle-only
212f1e9,Facial action coding system,True,3,5,kaggle-only
214bad3,Facial action coding system,True,4,5,kaggle-only
21662c7,Facial action coding system,True,3,5,kaggle-only
21958fc,Facial action coding system,True,4,5,kaggle-only
21f5006,Facial action coding system,True,4,5,kaggle-only
22312c6,Facial action coding system,True,1,5,kaggle-only
2289ad8,Facial action coding system,True,4,5,kaggle-only
23020fe,Facial action coding system,True,3,5,kaggle-only
231b95b,Facial action coding system,True,3,5,kaggle-only
233796f,Facial action coding system,True,3,5,kaggle-only
238702a,Facial action coding system,True,4,5,kaggle-only
245484c,Facial action coding system,True,3,5,kaggle-only
24ae08e,Facial action coding system,True,3,5,kaggle-only
24cd9fa,Facial action coding system,True,2,5,kaggle-only
24e61ae,Facial action coding system,True,2,5,kaggle-only
2578fb0,Facial action coding system,True,3,5,kaggle-only
2593b36,Facial action coding system,True,3,5,kaggle-only
25a9af8,Facial action coding system,True,3,5,kaggle-only
25b8754,Facial action coding system,True,3,5,kaggle-only
25bf9c6,Facial action coding system,True,3,5,kaggle-only
25e0b3f,Facial action coding system,True,2,5,kaggle-only
26a6b97,Facial action coding system,True,3,5,kaggle-only
26c90a0,Facial action coding system,True,4,5,kaggle-only
2704439,Facial action coding system,True,3,5,kaggle-only
27065ce,Facial action coding system,True,3,5,kaggle-only
271dcfb,Facial action coding system,True,4,5,kaggle-only
27c1469,Facial action coding system,True,3,5,kaggle-only
27e7609,Facial action coding system,True,2,5,kaggle-only
27fabca,Facial action coding system,True,2,5,kaggle-only
27feddd,Facial action coding system,True,3,5,kaggle-only
28229c3,Facial action coding system,True,4,5,kaggle-only
2874df1,Facial action coding system,True,3,5,kaggle-only
28d24e7,Facial action coding system,True,3,5,kaggle-only
290c870,Facial action coding system,True,4,5,kaggle-only
2929f3b,Facial action coding system,True,4,5,kaggle-only
2936d38,Facial action coding system,True,4,5,kaggle-only
294affa,Facial action coding system,True,4,5,kaggle-only
2ad0a98,Facial action coding system,True,3,5,kaggle-only
2af9cde,Facial action coding system,True,3,5,kaggle-only
2b0d36b,Facial action coding system,True,3,5,kaggle-only
2b41246,Facial action coding system,True,2,5,kaggle-only
2ba53eb,Facial action coding system,True,2,5,kaggle-only
2be1641,Facial action coding system,True,3,5,kaggle-only
2c23e62,Facial action coding system,True,4,5,kaggle-only
2c2a9be,Facial action coding system,True,2,5,kaggle-only
2c3b302,Facial action coding system,True,3,5,kaggle-only
2c5957b,Facial action coding system,True,3,5,kaggle-only
2c70dc8,Facial action coding system,True,3,5,kaggle-only
2cad978,Facial action coding system,True,4,5,kaggle-only
2cb68c3,Facial action coding system,True,4,5,kaggle-only
2ce9900,Facial action coding system,True,2,5,kaggle-only
2cfb8c4,Facial action coding system,True,3,5,kaggle-only
2d8bbe2,Facial action coding system,True,3,5,kaggle-only
2d9199c,Facial action coding system,True,3,5,kaggle-only
2e1756a,Facial action coding system,True,4,5,kaggle-only
2e94a27,Facial action coding system,True,3,5,kaggle-only
2ec5f1f,Facial action coding system,True,2,5,kaggle-only
2ee0a0e,Facial action coding system,True,3,5,kaggle-only
2f3101d,Facial action coding system,True,4,5,kaggle-only
2f76f40,Facial action coding system,True,3,5,kaggle-only
3033717,Facial action coding system,True,3,5,kaggle-only
304b672,Facial action coding system,True,1,5,kaggle-only
3077554,Facial action coding system,True,3,5,kaggle-only
308d061,Facial action coding system,True,3,5,kaggle-only
30f0911,Facial action coding system,True,5,5,kaggle-only
3147bb8,Facial action coding system,True,4,5,kaggle-only
3168ef6,Facial action coding system,True,4,5,kaggle-only
31b73d2,Facial action coding system,True,4,5,kaggle-only
323c0b8,Facial action coding system,True,4,5,kaggle-only
3242556,Facial action coding system,True,4,5,kaggle-only
32ae080,Facial action coding system,True,3,5,kaggle-only
32d692d,Facial action coding system,True,5,5,kaggle-only
32f232d,Facial action coding system,True,3,5,kaggle-only
32f2382,Facial action coding system,True,4,5,kaggle-only
330d7fe,Facial action coding system,True,4,5,kaggle-only
331ec21,Facial action coding system,True,2,5,kaggle-only
333d99e,Facial action coding system,True,2,5,kaggle-only
33568ce,Facial action coding system,True,4,5,kaggle-only
3358e08,Facial action coding system,True,3,5,kaggle-only
3380b17,Facial action coding system,True,1,5,kaggle-only
33b12bc,Facial action coding system,True,4,5,kaggle-only
346645c,Facial action coding system,True,4,5,kaggle-only
3497854,Facial action coding system,True,3,5,kaggle-only
34bcca0,Facial action coding system,True,1,5,kaggle-only
3514f75,Facial action coding system,True,4,5,kaggle-only
35e422a,Facial action coding system,True,4,5,kaggle-only
35fd114,Facial action coding system,True,4,5,kaggle-only
360214a,Facial action coding system,True,4,5,kaggle-only
366ba9d,Facial action coding system,True,2,5,kaggle-only
36c2717,Facial action coding system,True,4,5,kaggle-only
36e31bf,Facial action coding system,True,4,5,kaggle-only
37404a5,Facial action coding system,True,5,5,kaggle-only
376021a,Facial action coding system,True,3,5,kaggle-only
37b12d1,Facial action coding system,True,4,5,kaggle-only
3888966,Facial action coding system,True,2,5,kaggle-only
38aeea4,Facial action coding system,True,4,5,kaggle-only
38ca5e0,Facial action coding system,True,3,5,kaggle-only
3926c2c,Facial action coding system,True,2,5,kaggle-only
398af51,Facial action coding system,True,4,5,kaggle-only
3a27c7e,Facial action coding system,True,4,5,kaggle-only
3ab7697,Facial action coding system,True,3,5,kaggle-only
3adfa2e,Facial action coding system,True,3,5,kaggle-only
3aeffd0,Facial action coding system,True,3,5,kaggle-only
3af84f4,Facial action coding system,True,3,5,kaggle-only
3b02e51,Facial action coding system,True,2,5,kaggle-only
3bb67ff,Facial action coding system,True,2,5,kaggle-only
3c03d31,Facial action coding system,True,4,5,kaggle-only
3c0e026,Facial action coding system,True,3,5,kaggle-only
3c24bb0,Facial action coding system,True,3,5,kaggle-only
3c9f409,Facial action coding system,True,3,5,kaggle-only
3cdaa47,Facial action coding system,True,4,5,kaggle-only
3d03dc5,Facial action coding system,True,4,5,kaggle-only
3d13edb,Facial action coding system,True,2,5,kaggle-only
3d3a721,Facial action coding system,True,4,5,kaggle-only
3dd0ee7,Facial action coding system,True,2,5,kaggle-only
3e78c7c,Facial action coding system,True,4,5,kaggle-only
3e837e8,Facial action coding system,True,4,5,kaggle-only
3f198e7,Facial action coding system,True,4,5,kaggle-only
3f57bee,Facial action coding system,True,2,5,kaggle-only
3f75229,Facial action coding system,True,5,5,kaggle-only
402835b,Facial action coding system,True,4,5,kaggle-only
4067a1e,Facial action coding system,True,3,5,kaggle-only
410ccee,Facial action coding system,True,3,5,kaggle-only
4143c54,Facial action coding system,True,2,5,kaggle-only
4183f2e,Facial action coding system,True,3,5,kaggle-only
41e799c,Facial action coding system,True,3,5,kaggle-only
42500f0,Facial action coding system,True,3,5,kaggle-only
4309da2,Facial action coding system,True,3,5,kaggle-only
4330839,Facial action coding system,True,5,5,kaggle-only
4333103,Facial action coding system,True,4,5,kaggle-only
4378d9a,Facial action coding system,True,2,5,kaggle-only
43af0ee,Facial action coding system,True,3,5,kaggle-only
43cb52e,Facial action coding system,True,2,5,kaggle-only
441ba57,Facial action coding system,True,4,5,kaggle-only
4442f3c,Facial action coding system,True,3,5,kaggle-only
44bc4d1,Facial action coding system,True,4,5,kaggle-only
44d4d56,Facial action coding system,True,2,5,kaggle-only
44d8489,Facial action coding system,True,3,5,kaggle-only
45174e2,Facial action coding system,True,3,5,kaggle-only
4546ec3,Facial action coding system,True,2,5,kaggle-only
4575e69,Facial action coding system,True,5,5,kaggle-only
4586b43,Facial action coding system,True,3,5,kaggle-only
4591576,Facial action coding system,True,2,5,kaggle-only
4611cbc,Facial action coding system,True,3,5,kaggle-only
468b07c,Facial action coding system,True,2,5,kaggle-only
46fa387,Facial action coding system,True,3,5,kaggle-only
471f8d3,Facial action coding system,True,3,5,kaggle-only
474f4f1,Facial action coding system,True,5,5,kaggle-only
47824ea,Facial action coding system,True,4,5,kaggle-only
478d872,Facial action coding system,True,3,5,kaggle-only
4795d3e,Facial action coding system,True,3,5,kaggle-only
483511a,Facial action coding system,True,4,5,kaggle-only
4836f2f,Facial action coding system,True,3,5,kaggle-only
48d0510,Facial action coding system,True,1,5,kaggle-only
49f49a3,Facial action coding system,True,3,5,kaggle-only
4a18904,Facial action coding system,True,3,5,kaggle-only
4a481e0,Facial action coding system,True,3,5,kaggle-only
4a7f13c,Facial action coding system,True,3,5,kaggle-only
4a8da90,Facial action coding system,True,3,5,kaggle-only
4ad859a,Facial action coding system,True,3,5,kaggle-only
4af3457,Facial action coding system,True,3,5,kaggle-only
4b30666,Facial action coding system,True,4,5,kaggle-only
4b5df1d,Facial action coding system,True,3,5,kaggle-only
4b6d0bb,Facial action coding system,True,3,5,kaggle-only
4b8a067,Facial action coding system,True,5,5,kaggle-only
4ba41e0,Facial action coding system,True,2,5,kaggle-only
4bc1460,Facial action coding system,True,3,5,kaggle-only
4c1ae2c,Facial action coding system,True,4,5,kaggle-only
4c33872,Facial action coding system,True,3,5,kaggle-only
4c6b885,Facial action coding system,True,4,5,kaggle-only
4ce2007,Facial action coding system,True,4,5,kaggle-only
4d04b46,Facial action coding system,True,3,5,kaggle-only
4d6c690,Facial action coding system,True,3,5,kaggle-only
4e6c7ed,Facial action coding system,True,4,5,kaggle-only
4f06c54,Facial action coding system,True,4,5,kaggle-only
4f0cdcd,Facial action coding system,True,3,5,kaggle-only
4f5a72e,Facial action coding system,True,4,5,kaggle-only
4fabf67,Facial action coding system,True,4,5,kaggle-only
4faf2cc,Facial action coding system,True,3,5,kaggle-only
5015b67,Facial action coding system,True,2,5,kaggle-only
5080e44,Facial action coding system,True,3,5,kaggle-only
50ae2b0,Facial action coding system,True,3,5,kaggle-only
50deda0,Facial action coding system,True,3,5,kaggle-only
5129a0b,Facial action coding system,True,3,5,kaggle-only
51975ae,Facial action coding system,True,3,5,kaggle-only
52106bd,Facial action coding system,True,2,5,kaggle-only
527009f,Facial action coding system,True,2,5,kaggle-only
527b007,Facial action coding system,True,4,5,kaggle-only
532e10b,Facial action coding system,True,1,5,kaggle-only
535295e,Facial action coding system,True,3,5,kaggle-only
539508c,Facial action coding system,True,4,5,kaggle-only
5422580,Facial action coding system,True,4,5,kaggle-only
55130fa,Facial action coding system,True,3,5,kaggle-only
552ae9a,Facial action coding system,True,4,5,kaggle-only
55511cd,Facial action coding system,True,3,5,kaggle-only
557aedb,Facial action coding system,True,4,5,kaggle-only
55d55f6,Facial action coding system,True,3,5,kaggle-only
567bfa6,Facial action coding system,True,3,5,kaggle-only
569f6e7,Facial action coding system,True,3,5,kaggle-only
56efbd2,Facial action coding system,True,3,5,kaggle-only
572e210,Facial action coding system,True,2,5,kaggle-only
5736882,Facial action coding system,True,4,5,kaggle-only
57733f5,Facial action coding system,True,4,5,kaggle-only
5791ef7,Facial action coding system,True,3,5,kaggle-only
57f6a70,Facial action coding system,True,3,5,kaggle-only
58556f1,Facial action coding system,True,2,5,kaggle-only
58edf73,Facial action coding system,True,4,5,kaggle-only
58f18bb,Facial action coding system,True,3,5,kaggle-only
5970470,Facial action coding system,True,4,5,kaggle-only
5a41f05,Facial action coding system,True,4,5,kaggle-only
5ab2093,Facial action coding system,True,4,5,kaggle-only
5ab9aee,Facial action coding system,True,3,5,kaggle-only
5ace3fa,Facial action coding system,True,3,5,kaggle-only
5b4da4a,Facial action coding system,True,2,5,kaggle-only
5b79a2b,Facial action coding system,True,3,5,kaggle-only
5bef364,Facial action coding system,True,3,5,kaggle-only
5c0cf35,Facial action coding system,True,4,5,kaggle-only
5c1f480,Facial action coding system,True,4,5,kaggle-only
5c80ce4,Facial action coding system,True,2,5,kaggle-only
5c964d3,Facial action coding system,True,2,5,kaggle-only
5cdd3f5,Facial action coding system,True,4,5,kaggle-only
5cdea24,Facial action coding system,True,3,5,kaggle-only
5d23658,Facial action coding system,True,4,5,kaggle-only
5d286e5,Facial action coding system,True,3,5,kaggle-only
5d31922,Facial action coding system,True,3,5,kaggle-only
5d33f39,Facial action coding system,True,4,5,kaggle-only
5d3b183,Facial action coding system,True,4,5,kaggle-only
5d47f5c,Facial action coding system,True,4,5,kaggle-only
5d64786,Facial action coding system,True,2,5,kaggle-only
5d78a33,Facial action coding system,True,1,5,kaggle-only
5d7fc91,Facial action coding system,True,4,5,kaggle-only
5d843d0,Facial action coding system,True,2,5,kaggle-only
5e5dab1,Facial action coding system,True,4,5,kaggle-only
5e79b7d,Facial action coding system,True,3,5,kaggle-only
5e9dcb7,Facial action coding system,True,3,5,kaggle-only
5ee3045,Facial action coding system,True,3,5,kaggle-only
5f12a6b,Facial action coding system,True,3,5,kaggle-only
5f360ee,Facial action coding system,True,4,5,kaggle-only
5f570c4,Facial action coding system,True,2,5,kaggle-only
5f79786,Facial action coding system,True,4,5,kaggle-only
5f8e6e2,Facial action coding system,True,3,5,kaggle-only
5f95578,Facial action coding system,True,4,5,kaggle-only
5fe4eeb,Facial action coding system,True,3,5,kaggle-only
5ff1aa5,Facial action coding system,True,4,5,kaggle-only
6017fea,Facial action coding system,True,3,5,kaggle-only
6027b51,Facial action coding system,True,3,5,kaggle-only
60add36,Facial action coding system,True,3,5,kaggle-only
60ebb07,Facial action coding system,True,3,5,kaggle-only
614de08,Facial action coding system,True,4,5,kaggle-only
61fe513,Facial action coding system,True,4,5,kaggle-only
6278215,Facial action coding system,True,3,5,kaggle-only
627aaf9,Facial action coding system,True,3,5,kaggle-only
62c323b,Facial action coding system,True,5,5,kaggle-only
63f85c9,Facial action coding system,True,4,5,kaggle-only
6561024,Facial action coding system,True,3,5,kaggle-only
65a56d6,Facial action coding system,True,3,5,kaggle-only
65e3fb5,Facial action coding system,True,3,5,kaggle-only
65e8a2e,Facial action coding system,True,2,5,kaggle-only
663a45e,Facial action coding system,True,3,5,kaggle-only
6640d05,Facial action coding system,True,3,5,kaggle-only
666d674,Facial action coding system,True,3,5,kaggle-only
6688c12,Facial action coding system,True,4,5,kaggle-only
668e16e,Facial action coding system,True,2,5,kaggle-only
66b8eaa,Facial action coding system,True,2,5,kaggle-only
6744a28,Facial action coding system,True,4,5,kaggle-only
6745144,Facial action coding system,True,4,5,kaggle-only
6755e88,Facial action coding system,True,3,5,kaggle-only
6771a50,Facial action coding system,True,5,5,kaggle-only
67981cb,Facial action coding system,True,3,5,kaggle-only
67f1404,Facial action coding system,True,3,5,kaggle-only
67f1eb9,Facial action coding system,True,3,5,kaggle-only
68796bc,Facial action coding system,True,4,5,kaggle-only
68c44da,Facial action coding system,True,4,5,kaggle-only
68eae4a,Facial action coding system,True,3,5,kaggle-only
68f3aaa,Facial action coding system,True,3,5,kaggle-only
69065dc,Facial action coding system,True,3,5,kaggle-only
6953953,Facial action coding system,True,2,5,kaggle-only
6a9fa03,Facial action coding system,True,2,5,kaggle-only
6ac9dc2,Facial action coding system,True,2,5,kaggle-only
6b207f2,Facial action coding system,True,4,5,kaggle-only
6bb7c62,Facial action coding system,True,3,5,kaggle-only
6bddec6,Facial action coding system,True,4,5,kaggle-only
6bf664d,Facial action coding system,True,3,5,kaggle-only
6c49de7,Facial action coding system,True,2,5,kaggle-only
6c56dcd,Facial action coding system,True,1,5,kaggle-only
6c6ca59,Facial action coding system,True,2,5,kaggle-only
6c6eecf,Facial action coding system,True,4,5,kaggle-only
6c878f6,Facial action coding system,True,3,5,kaggle-only
6d0b106,Facial action coding system,True,3,5,kaggle-only
6d3fda7,Facial action coding system,True,2,5,kaggle-only
6d69401,Facial action coding system,True,4,5,kaggle-only
6dc1f12,Facial action coding system,True,3,5,kaggle-only
6dd916e,Facial action coding system,True,2,5,kaggle-only
6e0482c,Facial action coding system,True,3,5,kaggle-only
6e41a57,Facial action coding system,True,2,5,kaggle-only
6ef257d,Facial action coding system,True,4,5,kaggle-only
6f05de3,Facial action coding system,True,4,5,kaggle-only
6f88292,Facial action coding system,True,2,5,kaggle-only
703515b,Facial action coding system,True,4,5,kaggle-only
709c659,Facial action coding system,True,3,5,kaggle-only
7136a44,Facial action coding system,True,4,5,kaggle-only
71845df,Facial action coding system,True,4,5,kaggle-only
71a1944,Facial action coding system,True,3,5,kaggle-only
71b9fec,Facial action coding system,True,3,5,kaggle-only
71c9986,Facial action coding system,True,4,5,kaggle-only
72209ee,Facial action coding system,True,3,5,kaggle-only
72243bf,Facial action coding system,True,3,5,kaggle-only
726d43a,Facial action coding system,True,4,5,kaggle-only
729b908,Facial action coding system,True,3,5,kaggle-only
7338a0f,Facial action coding system,True,2,5,kaggle-only
735327e,Facial action coding system,True,4,5,kaggle-only
73a96a5,Facial action coding system,True,2,5,kaggle-only
74053ff,Facial action coding system,True,3,5,kaggle-only
7473c7f,Facial action coding system,True,2,5,kaggle-only
74891cf,Facial action coding system,True,4,5,kaggle-only
750f236,Facial action coding system,True,3,5,kaggle-only
75398bc,Facial action coding system,True,4,5,kaggle-only
753c3cd,Facial action coding system,True,4,5,kaggle-only
756b2c2,Facial action coding system,True,4,5,kaggle-only
7597add,Facial action coding system,True,3,5,kaggle-only
761334f,Facial action coding system,True,3,5,kaggle-only
764530d,Facial action coding system,True,4,5,kaggle-only
76ee5d1,Facial action coding system,True,3,5,kaggle-only
76ffc78,Facial action coding system,True,3,5,kaggle-only
7703b3c,Facial action coding system,True,3,5,kaggle-only
77bed99,Facial action coding system,True,3,5,kaggle-only
77d1a04,Facial action coding system,True,4,5,kaggle-only
77f101a,Facial action coding system,True,3,5,kaggle-only
7941894,Facial action coding system,True,3,5,kaggle-only
79705f2,Facial action coding system,True,4,5,kaggle-only
799dcff,Facial action coding system,True,4,5,kaggle-only
79d3919,Facial action coding system,True,3,5,kaggle-only
79f7075,Facial action coding system,True,4,5,kaggle-only
7a65a07,Facial action coding system,True,2,5,kaggle-only
7a80a79,Facial action coding system,True,4,5,kaggle-only
7aa58e8,Facial action coding system,True,2,5,kaggle-only
7af9f3a,Facial action coding system,True,4,5,kaggle-only
7b00f6a,Facial action coding system,True,3,5,kaggle-only
7b7bb8c,Facial action coding system,True,2,5,kaggle-only
7bccaa9,Facial action coding system,True,2,5,kaggle-only
7bed253,Facial action coding system,True,3,5,kaggle-only
7c16669,Facial action coding system,True,3,5,kaggle-only
7ca7bfa,Facial action coding system,True,5,5,kaggle-only
7cef27a,Facial action coding system,True,3,5,kaggle-only
7d671b9,Facial action coding system,True,3,5,kaggle-only
7df7949,Facial action coding system,True,4,5,kaggle-only
7e072ba,Facial action coding system,True,4,5,kaggle-only
